paper_id	title	reference_title	authors	preprint_year	publication_year	venue	arxiv_id	publication_doi	canonical_url	reference_url	metadata_source_url	publication_metadata_url	identity_status	acquisition_status	read_depth	fulltext_local_available	priority_reading
P0216	Sentence-aware Contrastive Learning for Open-Domain Passage Retrieval	Sentence-aware Contrastive Learning for Open-Domain Passage Retrieval	Bohong Wu; Zhuosheng Zhang; Jinyuan Wang; Hai Zhao		2022	Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)		10.18653/v1/2022.acl-long.76	https://aclanthology.org/2022.acl-long.76/	https://doi.org/10.18653/v1/2022.acl-long.76	https://aclanthology.org/2022.acl-long.76/		matched	200	abstract_available_not_read	False	False
P0217	Aggretriever: A Simple Approach to Aggregate Textual Representations for Robust Dense Passage Retrieval	Aggretriever: A Simple Approach to Aggregate Textual Representations for Robust Dense Passage Retrieval	Lin, Sheng-Chieh; Li, Minghan; Lin, Jimmy	2022			2208.00511		https://arxiv.org/abs/2208.00511	https://arxiv.org/abs/2208.00511	https://api.datacite.org/dois/10.48550/arxiv.2208.00511		matched	ok	abstract_available_not_read	False	False
P0218	DPTDR: Deep Prompt Tuning for Dense Passage Retrieval	DPTDR: Deep Prompt Tuning for Dense Passage Retrieval	Tang, Zhengyang; Wang, Benyou; Yao, Ting	2022			2208.11503		https://arxiv.org/abs/2208.11503	https://arxiv.org/abs/2208.11503	https://api.datacite.org/dois/10.48550/arxiv.2208.11503		matched	ok	abstract_available_not_read	False	False
P0219	LED: Lexicon-Enlightened Dense Retriever for Large-Scale Retrieval	LED: Lexicon-Enlightened Dense Retriever for Large-Scale Retrieval	Zhang, Kai; Tao, Chongyang; Shen, Tao; Xu, Can; Geng, Xiubo; Jiao, Binxing; Jiang, Daxin	2022			2208.13661		https://arxiv.org/abs/2208.13661	https://arxiv.org/abs/2208.13661	https://api.datacite.org/dois/10.48550/arxiv.2208.13661		matched	ok	abstract_available_not_read	False	False
P0220	Task-Aware Specialization for Efficient and Robust Dense Retrieval for Open-Domain Question Answering	Task-Aware Specialization for Efficient and Robust Dense Retrieval for Open-Domain Question Answering	Cheng, Hao; Fang, Hao; Liu, Xiaodong; Gao, Jianfeng	2022			2210.05156		https://arxiv.org/abs/2210.05156	https://arxiv.org/abs/2210.05156	https://api.datacite.org/dois/10.48550/arxiv.2210.05156		matched	ok	abstract_available_not_read	False	False
P0221	COIL: Revisit Exact Lexical Match in Information Retrieval with Contextualized Inverted List	COIL: Revisit Exact Lexical Match in Information Retrieval with Contextualized Inverted List	Gao, Luyu; Dai, Zhuyun; Callan, Jamie	2021			2104.07186		https://arxiv.org/abs/2104.07186	https://arxiv.org/abs/2104.07186	https://api.datacite.org/dois/10.48550/arxiv.2104.07186		matched	ok	abstract_available_not_read	False	False
P0222	A Few Brief Notes on DeepImpact, COIL, and a Conceptual Framework for Information Retrieval Techniques	A Few Brief Notes on DeepImpact, COIL, and a Conceptual Framework for Information Retrieval Techniques	Lin, Jimmy; Ma, Xueguang	2021			2106.14807		https://arxiv.org/abs/2106.14807	https://arxiv.org/abs/2106.14807	https://api.datacite.org/dois/10.48550/arxiv.2106.14807		matched	ok	abstract_available_not_read	False	False
P0223	Pseudo Relevance Feedback with Deep Language Models and Dense Retrievers: Successes and Pitfalls	Pseudo Relevance Feedback with Deep Language Models and Dense Retrievers: Successes and Pitfalls	Li, Hang; Mourad, Ahmed; Zhuang, Shengyao; Koopman, Bevan; Zuccon, Guido	2021			2108.11044		https://arxiv.org/abs/2108.11044	https://arxiv.org/abs/2108.11044	https://api.datacite.org/dois/10.48550/arxiv.2108.11044		matched	ok	abstract_available_not_read	False	False
P0224	Improving Query Representations for Dense Retrieval with Pseudo Relevance Feedback	Improving Query Representations for Dense Retrieval with Pseudo Relevance Feedback	Yu, HongChien; Xiong, Chenyan; Callan, Jamie	2021			2108.13454		https://arxiv.org/abs/2108.13454	https://arxiv.org/abs/2108.13454	https://api.datacite.org/dois/10.48550/arxiv.2108.13454		matched	ok	abstract_available_not_read	False	False
P0225	Pseudo-Relevance Feedback for Multiple Representation Dense Retrieval	Pseudo-Relevance Feedback for Multiple Representation Dense Retrieval	Wang, Xiao; Macdonald, Craig; Tonellotto, Nicola; Ounis, Iadh	2021			2106.11251		https://arxiv.org/abs/2106.11251	https://arxiv.org/abs/2106.11251	https://api.datacite.org/dois/10.48550/arxiv.2106.11251		matched	ok	abstract_available_not_read	False	False
P0226	Improving Query Representations for Dense Retrieval with Pseudo Relevance Feedback: A Reproducibility Study	Improving Query Representations for Dense Retrieval with Pseudo Relevance Feedback: A Reproducibility Study	Li, Hang; Zhuang, Shengyao; Mourad, Ahmed; Ma, Xueguang; Lin, Jimmy; Zuccon, Guido	2021			2112.06400		https://arxiv.org/abs/2112.06400	https://arxiv.org/abs/2112.06400	https://api.datacite.org/dois/10.48550/arxiv.2112.06400		matched	ok	abstract_available_not_read	False	False
P0227	Implicit Feedback for Dense Passage Retrieval: A Counterfactual Approach	Implicit Feedback for Dense Passage Retrieval: A Counterfactual Approach	Zhuang, Shengyao; Li, Hang; Zuccon, Guido	2022			2204.00718		https://arxiv.org/abs/2204.00718	https://arxiv.org/abs/2204.00718	https://api.datacite.org/dois/10.48550/arxiv.2204.00718		matched	ok	abstract_available_not_read	False	False
P0228	Parameter-Efficient Prompt Tuning Makes Generalized and Calibrated Neural Text Retrievers	Parameter-Efficient Prompt Tuning Makes Generalized and Calibrated Neural Text Retrievers	Tam, Weng Lam; Liu, Xiao; Ji, Kaixuan; Xue, Lilong; Zhang, Xingjian; Dong, Yuxiao; Liu, Jiahua; Hu, Maodi; Tang, Jie	2022			2207.07087		https://arxiv.org/abs/2207.07087	https://arxiv.org/abs/2207.07087	https://api.datacite.org/dois/10.48550/arxiv.2207.07087		matched	ok	abstract_available_not_read	False	False
P0229	Densifying Sparse Representations for Passage Retrieval by Representational Slicing	Densifying Sparse Representations for Passage Retrieval by Representational Slicing	Lin, Sheng-Chieh; Lin, Jimmy	2021			2112.04666		https://arxiv.org/abs/2112.04666	https://arxiv.org/abs/2112.04666	https://api.datacite.org/dois/10.48550/arxiv.2112.04666		matched	ok	abstract_available_not_read	False	False
P0230	SPLADE: Sparse Lexical and Expansion Model for First Stage Ranking	SPLADE: Sparse Lexical and Expansion Model for First Stage Ranking	Thibault Formal; Benjamin Piwowarski; Stéphane Clinchant	2021	2021	Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval	2107.05720	10.1145/3404835.3463098	https://arxiv.org/abs/2107.05720	https://doi.org/10.1145/3404835.3463098	https://api.datacite.org/dois/10.48550/arxiv.2107.05720	https://api.crossref.org/works/10.1145%2F3404835.3463098	matched	ok	abstract_only	True	True
P0231	SPLADE v2: Sparse Lexical and Expansion Model for Information Retrieval	SPLADE v2: Sparse Lexical and Expansion Model for Information Retrieval	Formal, Thibault; Lassance, Carlos; Piwowarski, Benjamin; Clinchant, Stéphane	2021			2109.10086		https://arxiv.org/abs/2109.10086	https://arxiv.org/abs/2109.10086	https://api.datacite.org/dois/10.48550/arxiv.2109.10086		matched	ok	abstract_available_not_read	False	False
P0232	BERT-based Dense Retrievers Require Interpolation with BM25 for Effective Passage Retrieval	BERT-based Dense Retrievers Require Interpolation with BM25 for Effective Passage Retrieval	Shuai Wang; Shengyao Zhuang; Guido Zuccon		2021	Proceedings of the 2021 ACM SIGIR International Conference on Theory of Information Retrieval		10.1145/3471158.3472233	https://arvinzhuang.github.io/files/shuai2021interpolateDR.pdf	https://doi.org/10.1145/3471158.3472233	https://api.crossref.org/works/10.1145%2F3471158.3472233		matched	rescued_primary_metadata	metadata_only	False	False
P0233	A White Box Analysis of ColBERT	A White Box Analysis of ColBERT	Formal, Thibault; Piwowarski, Benjamin; Clinchant, Stéphane	2020			2012.09650		https://arxiv.org/abs/2012.09650	https://arxiv.org/abs/2012.09650	https://api.datacite.org/dois/10.48550/arxiv.2012.09650		matched	ok	abstract_available_not_read	False	False
P0234	Towards Axiomatic Explanations for Neural Ranking Models	Towards Axiomatic Explanations for Neural Ranking Models	Völske, Michael; Bondarenko, Alexander; Fröbe, Maik; Hagen, Matthias; Stein, Benno; Singh, Jaspreet; Anand, Avishek	2021			2106.08019		https://arxiv.org/abs/2106.08019	https://arxiv.org/abs/2106.08019	https://api.datacite.org/dois/10.48550/arxiv.2106.08019		matched	ok	abstract_available_not_read	False	False
P0235	ABNIRML: Analyzing the Behavior of Neural IR Models	ABNIRML: Analyzing the Behavior of Neural IR Models	MacAvaney, Sean; Feldman, Sergey; Goharian, Nazli; Downey, Doug; Cohan, Arman	2020			2011.00696		https://arxiv.org/abs/2011.00696	https://arxiv.org/abs/2011.00696	https://api.datacite.org/dois/10.48550/arxiv.2011.00696		matched	ok	abstract_available_not_read	False	False
P0236	More Robust Dense Retrieval with Contrastive Dual Learning	More Robust Dense Retrieval with Contrastive Dual Learning	Li, Yizhi; Liu, Zhenghao; Xiong, Chenyan; Liu, Zhiyuan	2021			2107.07773		https://arxiv.org/abs/2107.07773	https://arxiv.org/abs/2107.07773	https://api.datacite.org/dois/10.48550/arxiv.2107.07773		matched	ok	abstract_available_not_read	False	False
P0237	PAIR: Leveraging Passage-Centric Similarity Relation for Improving Dense Passage Retrieval	PAIR: Leveraging Passage-Centric Similarity Relation for Improving Dense Passage Retrieval	Ruiyang Ren; Shangwen Lv; Yingqi Qu; Jing Liu; Wayne Xin Zhao; Qiaoqiao She; Hua Wu (吴华); Haifeng Wang; Ji-Rong Wen		2021	Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021		10.18653/v1/2021.findings-acl.191	https://aclanthology.org/2021.findings-acl.191/	https://doi.org/10.18653/v1/2021.findings-acl.191	https://aclanthology.org/2021.findings-acl.191/		matched	200	metadata_only	False	False
P0238	xMoCo: Cross Momentum Contrastive Learning for Open-Domain Question Answering	xMoCo: Cross Momentum Contrastive Learning for Open-Domain Question Answering	Nan Yang; Furu Wei; Binxing Jiao; Daxing Jiang; Linjun Yang		2021	Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)		10.18653/v1/2021.acl-long.477	https://aclanthology.org/2021.acl-long.477/	https://doi.org/10.18653/v1/2021.acl-long.477	https://aclanthology.org/2021.acl-long.477/		matched	200	abstract_available_not_read	False	False
P0239	A Modern Perspective on Query Likelihood with Deep Generative Retrieval Models	A Modern Perspective on Query Likelihood with Deep Generative Retrieval Models	Lesota, Oleg; Rekabsaz, Navid; Cohen, Daniel; Grasserbauer, Klaus Antonius; Eickhoff, Carsten; Schedl, Markus	2021			2106.13618		https://arxiv.org/abs/2106.13618	https://arxiv.org/abs/2106.13618	https://api.datacite.org/dois/10.48550/arxiv.2106.13618		matched	ok	abstract_available_not_read	False	False
P0240	Learning Diverse Document Representations with Deep Query Interactions for Dense Retrieval	Learning Diverse Document Representations with Deep Query Interactions for Dense Retrieval	Li, Zehan; Yang, Nan; Wang, Liang; Wei, Furu	2022			2208.04232		https://arxiv.org/abs/2208.04232	https://arxiv.org/abs/2208.04232	https://api.datacite.org/dois/10.48550/arxiv.2208.04232		matched	ok	abstract_available_not_read	False	False
P0241	Shallow pooling for sparse labels	Shallow pooling for sparse labels	Arabzadeh, Negar; Vtyurina, Alexandra; Yan, Xinyi; Clarke, Charles L. A.	2021			2109.00062		https://arxiv.org/abs/2109.00062	https://arxiv.org/abs/2109.00062	https://api.datacite.org/dois/10.48550/arxiv.2109.00062		matched	ok	abstract_available_not_read	False	False
P0242	Hard Negatives or False Negatives: Correcting Pooling Bias in Training Neural Ranking Models	Hard Negatives or False Negatives: Correcting Pooling Bias in Training Neural Ranking Models	Yinqiong Cai; Jiafeng Guo; Yixing Fan; Qingyao Ai; Ruqing Zhang; Xueqi Cheng		2022	Proceedings of the 31st ACM International Conference on Information &amp; Knowledge Management		10.1145/3511808.3557343	https://doi.org/10.1145/3511808.3557343	https://doi.org/10.1145/3511808.3557343	https://api.crossref.org/works/10.1145%2F3511808.3557343		matched	200	metadata_only	False	False
P0243	Debiased Contrastive Learning of Unsupervised Sentence Representations	Debiased Contrastive Learning of Unsupervised Sentence Representations	Zhou, Kun; Zhang, Beichen; Zhao, Wayne Xin; Wen, Ji-Rong	2022			2205.00656		https://arxiv.org/abs/2205.00656	https://arxiv.org/abs/2205.00656	https://api.datacite.org/dois/10.48550/arxiv.2205.00656		matched	ok	abstract_available_not_read	False	False
P0244	Learning To Retrieve: How to Train a Dense Retrieval Model Effectively and Efficiently	Learning To Retrieve: How to Train a Dense Retrieval Model Effectively and Efficiently	Zhan, Jingtao; Mao, Jiaxin; Liu, Yiqun; Zhang, Min; Ma, Shaoping	2020			2010.10469		https://arxiv.org/abs/2010.10469	https://arxiv.org/abs/2010.10469	https://api.datacite.org/dois/10.48550/arxiv.2010.10469		matched	ok	abstract_available_not_read	False	False
P0245	Dense Passage Retrieval for Open-Domain Question Answering	Dense Passage Retrieval for Open-Domain Question Answering	Vladimir Karpukhin; Barlas Oguz; Sewon Min; Patrick Lewis; Ledell Wu; Sergey Edunov; Danqi Chen; Wen-tau Yih	2020	2020	Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)	2004.04906	10.18653/v1/2020.emnlp-main.550	https://arxiv.org/abs/2004.04906	https://doi.org/10.18653/v1/2020.emnlp-main.550	https://api.datacite.org/dois/10.48550/arxiv.2004.04906	https://api.crossref.org/works/10.18653%2Fv1%2F2020.emnlp-main.550	matched	ok	abstract_only	True	True
P0246	RepBERT: Contextualized Text Embeddings for First-Stage Retrieval	RepBERT: Contextualized Text Embeddings for First-Stage Retrieval	Zhan, Jingtao; Mao, Jiaxin; Liu, Yiqun; Zhang, Min; Ma, Shaoping	2020			2006.15498		https://arxiv.org/abs/2006.15498	https://arxiv.org/abs/2006.15498	https://api.datacite.org/dois/10.48550/arxiv.2006.15498		matched	ok	abstract_available_not_read	False	False
P0247	Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval	Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval	Xiong, Lee; Xiong, Chenyan; Li, Ye; Tang, Kwok-Fung; Liu, Jialin; Bennett, Paul; Ahmed, Junaid; Overwijk, Arnold	2020			2007.00808		https://arxiv.org/abs/2007.00808	https://arxiv.org/abs/2007.00808	https://api.datacite.org/dois/10.48550/arxiv.2007.00808		matched	ok	abstract_available_not_read	False	False
P0248	Optimizing Dense Retrieval Model Training with Hard Negatives	Optimizing Dense Retrieval Model Training with Hard Negatives	Zhan, Jingtao; Mao, Jiaxin; Liu, Yiqun; Guo, Jiafeng; Zhang, Min; Ma, Shaoping	2021			2104.08051		https://arxiv.org/abs/2104.08051	https://arxiv.org/abs/2104.08051	https://api.datacite.org/dois/10.48550/arxiv.2104.08051		matched	ok	abstract_available_not_read	False	False
P0249	Neural Passage Retrieval with Improved Negative Contrast	Neural Passage Retrieval with Improved Negative Contrast	Lu, Jing; Abrego, Gustavo Hernandez; Ma, Ji; Ni, Jianmo; Yang, Yinfei	2020			2010.12523		https://arxiv.org/abs/2010.12523	https://arxiv.org/abs/2010.12523	https://api.datacite.org/dois/10.48550/arxiv.2010.12523		matched	ok	abstract_available_not_read	False	False
P0250	RocketQA: An Optimized Training Approach to Dense Passage Retrieval for Open-Domain Question Answering	RocketQA: An Optimized Training Approach to Dense Passage Retrieval for Open-Domain Question Answering	Qu, Yingqi; Ding, Yuchen; Liu, Jing; Liu, Kai; Ren, Ruiyang; Zhao, Wayne Xin; Dong, Daxiang; Wu, Hua; Wang, Haifeng	2020			2010.08191		https://arxiv.org/abs/2010.08191	https://arxiv.org/abs/2010.08191	https://api.datacite.org/dois/10.48550/arxiv.2010.08191		matched	ok	abstract_available_not_read	False	False
P0251	Efficiently Teaching an Effective Dense Retriever with Balanced Topic Aware Sampling	Efficiently Teaching an Effective Dense Retriever with Balanced Topic Aware Sampling	Hofstätter, Sebastian; Lin, Sheng-Chieh; Yang, Jheng-Hong; Lin, Jimmy; Hanbury, Allan	2021			2104.06967		https://arxiv.org/abs/2104.06967	https://arxiv.org/abs/2104.06967	https://api.datacite.org/dois/10.48550/arxiv.2104.06967		matched	ok	abstract_available_not_read	False	False
