path	bytes	sha256	artifact_class	redistribution_status	sensitive_data_status	disposition
06_implementation/src/representations.py	23391	3b1a107ac7bca39e5123772c33e89840951c857857319f9b8d09852fa5da90a6	implementation	approved	none	keep_public
06_implementation/src/retrieval/__init__.py	105	a418cf9caecd6ade4df27790cff4565a44a699f7afca98d5527284163989314b	implementation	approved	none	keep_public
06_implementation/src/retrieval/__main__.py	5131	9a5296b72d119c0255e0b50dad3c825e259e32b587974c07223b3132bde86e8f	implementation	approved	none	keep_public
06_implementation/src/retrieval/bm25.py	5040	a953f92103aa03a950de9959d651dab117cd431ae9dddb915e220fbff0d17661	implementation	approved	none	keep_public
06_implementation/src/retrieval/cache.py	5746	e35e723194be204a02cdae2f2063d9addb43e702cfd565ed3fa4d2bc293425bb	implementation	approved	none	keep_public
06_implementation/src/retrieval/common.py	4555	0277b3b3d95efceef6c010e971ff983c0421fb80c309148566ec85fee6dce063	implementation	approved	none	keep_public
06_implementation/src/retrieval/consumer.py	7311	a7a2c20b18106ef50f186283c7283e676e3fb36ea795833a23b616b8e8013174	implementation	approved	none	keep_public
06_implementation/src/retrieval/dense.py	14522	54238a02227410be1e8ff65e4c5f8966bf43d1c59b0ba79ff249135b84aac52a	implementation	approved	none	keep_public
06_implementation/src/retrieval/fusion.py	3351	07219378ad3ae97364c637c41eb3d40e85d2cc560c7c18cacd73b0364b10c600	implementation	approved	none	keep_public
06_implementation/src/retrieval/inputs.py	16682	19ec3a2293ee80b43bf9fc9b9793d97654aafb3e871c0d17c1cc8179c963aa1e	implementation	approved	none	keep_public
06_implementation/src/retrieval/rerank.py	7522	7df4f3463e50bfb24f733a2424607b261f1e2a3858507583eb37493961750428	implementation	approved	none	keep_public
06_implementation/src/retrieval/runner.py	16224	5a517ba47bb8afd133663a06f1df1f0a4a826c8842a4d70b80fd9f6a9614b7ef	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_g0_recommendation/context.jsonl	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_g0_recommendation/manifest.json	272	f1b1f9d31bcb4acfffec92e4259c9769e58f1573d6fd2767774d057af158dbcf	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_g0_recommendation/responses.jsonl	1524	5461146f794355ea79e7410130522ad82a8c1085969a5fea390fa840cd349a9f	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_email/context.jsonl	403	c975afb838c12740cc78a0ee4737349226aff48d78c15cf09e7c2af2e1897e3e	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_email/manifest.json	265	480b004c89bf709159ceaa4c161636f6007d417296b5d85ea6c7d0364b2479e4	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_email/responses.jsonl	2340	a498ad1c2b7d2a2eee72b1a0d8167ab7f33dadfb435044a2e51a7ba9592dd125	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_redis/context.jsonl	358	87b8704d49584c68c80435236364e6610d1c329289492e45fc78390e3324888c	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_redis/manifest.json	265	a60a7d4fcbe61f4111e0b5a0313c09bcf3b19cd6437fdd6abb9a12aa17f4ef71	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gb_redis/responses.jsonl	1887	811da7b6542f83fa672d053c97499f74f88c04fff303dc59184f43b74524f07a	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gd_invalid_citation/context.jsonl	366	da367a8314bf44f37ecedb829d61679f897570b5d8bff0e9d977765e8570f901	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gd_invalid_citation/manifest.json	274	50fb63cdfae2af43bdcb2987119d630231d3969b2db81e94ce67f2b9da39dfe8	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gd_invalid_citation/responses.jsonl	1239	7db44b8244c1a887d237a878d3b9ec11033353ab747d86d6212f26693df81fe8	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gh_redis/context.jsonl	1166	8dbf7c63d876d1a72a77a218926b75c489cf35f937a6ba5b76741189a7b37a27	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gh_redis/manifest.json	265	3d7984a28a3a0f11cff1fce62229f4825e9e53a8b7cba166ee4b0ebb921690bc	implementation	approved	none	keep_public
06_implementation/tests/fixtures/demo/run_gh_redis/responses.jsonl	2557	e6d6844a400fa8f7ad5f41cf761000fc05e4b9ce59c0b228088568f486263964	implementation	approved	none	keep_public
06_implementation/tests/fixtures/retrieval/README.md	2345	98e7b6b6c996e1c16426e90bff10ca537f90f1ed094d29048635a58e4ae702f8	implementation	approved	none	keep_public
06_implementation/tests/fixtures/retrieval/bm25-hand.json	746	9603f5d1d3140f3724c2e0f043fd2967226cfd85eddb6eaa298b80762f4ef7ef	implementation	approved	none	keep_public
06_implementation/tests/fixtures/retrieval/build_fixture.py	4391	d6c54b05d2a3103ebc3997b26ed518694d1f2cf78cb53b5e878e40a9a2fe987a	implementation	approved	none	keep_public
06_implementation/tests/fixtures/retrieval/rrf-hand.json	880	e1d52ed0d495f4dbdfea8487e85a6bfe66f8591de4b834df1efcbc53f73349fb	implementation	approved	none	keep_public
06_implementation/tests/test_annotation_integrity.py	3426	46ae28f6654733b7d2b02030225c6c7b683266fe630ac0ca3e36941405bc5d11	implementation	approved	none	keep_public
06_implementation/tests/test_citation_registry.py	9475	e4a4a38e63c046a75bed0414223b59a97d9f87518552139d58a2e0af86066c62	implementation	approved	none	keep_public
06_implementation/tests/test_corpus_integrity.py	32859	11f1441d717a89771b915c8851d8eeca43c003d133ba54e4abff4f817d1b14a0	implementation	approved	none	keep_public
06_implementation/tests/test_data_boundary.py	20198	212b780b5f6969e7e67af746c550e897377fc9d580771a4e9f44e5acc7c5b6af	implementation	approved	none	keep_public
06_implementation/tests/test_data_provenance.py	14776	d37136895e2d5c52599eaf3ebc1c85015df99077375f775b9921b70d35d2e34d	implementation	approved	none	keep_public
06_implementation/tests/test_demo_app.py	3458	11125500dc0e8b6c7e69d061c72f82313dccbd7fcc383dd01618bf24c5048294	implementation	approved	none	keep_public
06_implementation/tests/test_demo_loaders.py	3871	1848d5541da722d4618bf78b0cd4c31357eb3a36b9d06aaa14420ec282096860	implementation	approved	none	keep_public
06_implementation/tests/test_evaluation_cli.py	7800	a985a1f066e16e4fe90131b0534835f7b529a06a599e36765bf941f8023d5ee7	implementation	approved	none	keep_public
06_implementation/tests/test_evaluation_contract.py	2699	929d61437654e58bfce271b60cd624cba4423269d25721b8e663163eebce4785	implementation	approved	none	keep_public
06_implementation/tests/test_evaluation_controls.py	3539	c8e8b4fa9946b1fca1562bb1bd5aaf39600e6c458fe34805a1ef4bd69eaa984e	implementation	approved	none	keep_public
06_implementation/tests/test_evaluation_scoring_integrity.py	4726	b1517882429a7e767399018dc1f8212d977f8029266205cf2c52325d4b9b4148	implementation	approved	none	keep_public
06_implementation/tests/test_generation_contract.py	1222	3da1371080dae52782b16043236347ea587f0cc7c8a3c8c959f58b2f19d994a5	implementation	approved	none	keep_public
06_implementation/tests/test_generation_reliability.py	1002	f49369eb40278b99d81fd232a0c208fbacda4295f2c6ccd8de0b8072c8a4728c	implementation	approved	none	keep_public
06_implementation/tests/test_gold_type_separation.py	6336	8e53a8dd7e36ff591c8c5e59a4516f66ff0b567b56de32c326a8ef4f8a50f76c	implementation	approved	none	keep_public
06_implementation/tests/test_index_whitelist_enforcement.py	2454	5347e777e69dcead7587eb30d609c78cbad20b82d3c9358c389eaaf9beeb9fb0	implementation	approved	none	keep_public
06_implementation/tests/test_methodology_lock.py	1757	c8c5e8b574ee1c38555c78c5ccbef221780cb964ed14a876f56bd66b2e08de3a	implementation	approved	none	keep_public
06_implementation/tests/test_public_artifact_policy.py	5542	d9625f17cdca57f7b40b7c34c04f966aa47c1fb3d43abef42217965a211556b9	implementation	approved	none	keep_public
06_implementation/tests/test_readiness_contract.py	6466	171a0b735fb65032daee76794d8672e7889272f9b27cb27be706e76726eccce4	implementation	approved	none	keep_public
06_implementation/tests/test_release_integrity.py	4356	97d20cb0e14763a421b89352ec1c4e3863ab637feaef90650a14d9936956ad69	implementation	approved	none	keep_public
06_implementation/tests/test_representation_contract.py	29680	51095bc30fa357f0147e865aaa7f234700495718b6555b4344d06fad10b408c5	implementation	approved	none	keep_public
06_implementation/tests/test_representation_pipeline.py	8803	6cc50a36301c5da48a012dd245a96b09c49149db8c06097c96fa078fcbd720bd	implementation	approved	none	keep_public
06_implementation/tests/test_retrieval_contract.py	29549	9b7c9900b4686f1a414cf90e1d73c6c96fe609a5ceae95add0b9bb9ca130d5a9	implementation	approved	none	keep_public
06_implementation/tests/test_retrieval_engines.py	19459	51e516ff55d027e9443ca4e762285908140e13d529059363e620b4dd45921438	implementation	approved	none	keep_public
06_implementation/tests/test_validate_protocol.py	29138	c107c4ea772f1ea8b1fcc703c2689a36b8eb9b2e9cc11b956d8b009619714cf2	implementation	approved	none	keep_public
06_implementation/validation/source-inventory.json	9380	a65ff1e244fbfa01d174fb9cfe6de2b6b54a6905c48cfc2c955e5592485e849e	implementation	approved	none	keep_public
06_implementation/validation/source-inventory.py	9330	139161042972955e981c090966c96749a837ef0e5612af246fc84874560b2d5a	implementation	approved	none	keep_public
06_implementation/vendor/e5-small-v2/config.json	615	5dfb0363cd0243be179c03bcaafd1542d0fbb95e8cbcf575fff3e229342adc2f	vendor-tokenizer	approved	none	keep_public
06_implementation/vendor/e5-small-v2/special_tokens_map.json	125	b6d346be366a7d1d48332dbc9fdf3bf8960b5d879522b7799ddba59e76237ee3	vendor-tokenizer	approved	none	keep_public
06_implementation/vendor/e5-small-v2/tokenizer.json	711396	d241a60d5e8f04cc1b2b3e9ef7a4921b27bf526d9f6050ab90f9267a1f9e5c66	vendor-tokenizer	approved	none	keep_public
06_implementation/vendor/e5-small-v2/tokenizer_config.json	314	ae83fa6ca0333117ff12606020af925d648667ef70d92ff7f27d781ba0ca4544	vendor-tokenizer	approved	none	keep_public
06_implementation/vendor/e5-small-v2/vocab.txt	231508	07eced375cec144d27c900241f3e339478dec958f92fddbc551f295c992038a3	vendor-tokenizer	approved	none	keep_public
LICENSE	1090	f6d2638a0a03d9af93bd91b35109fe8332140ef254971b2047ac7757633829fb	repo-root	approved	none	keep_public
MANIFEST_RESEARCH_SHA256.txt	307065	dc660c2aca38744a4c3e3270dca47a0a5bcb89904f8337a3ea35c07281752c73	historical-snapshot	approved	none	keep_public
MANIFEST_SHA256.txt	13311	b1f229f2b2fbbb6d1a9dfc02e00da6f4bbd7801ea4260102d57fcac684d9f8b3	historical-snapshot	approved	none	keep_public
README.md	7115	fe95190d73a388bc045d7b567824292c4872d47dd6d386ec86b188cc1da7d983	repo-root	approved	none	keep_public
START-HERE.md	4934	4c3ee6b1327da8f1a69667beaa89c00a14183c685c71af52f4a984876ad4dd2d	repo-root	approved	none	keep_public
docs/journals/260917-human-plan-agent-boundary.md	980	526e1b1665f4286c178a31b38513f859cefb1c4ef731f49ee2cc6e8f3dc566ec	publication-policy	approved	none	keep_public
docs/journals/260917-methodology-freeze-mvp.md	4060	65b7a85b9c64e2f9ec2f2c4b9bb64dd5611bedd6aa501cbabbd6216405ff3bd4	publication-policy	approved	none	keep_public
docs/public-release-runbook.md	2760	dd7ac7a8df7cf2554c8622d3503b116606826d117f37cad6850f485dbf3f7953	publication-policy	approved	none	keep_public
docs/repository-publication-policy.md	4706	f41bc9ab64751a20d12609306f42e94e02b471d4a5b8c4b8310309a4df7a3859	publication-policy	approved	none	keep_public
plans/reports/260913-independent-plans-contracts.md	17948	10fd147a2ac5b4456518c85997022bcae80f6505d0d88ecb67a1f12a07bd96a8	g0-contract-snapshot	approved	none	keep_public
scripts/acquire-datasets.py	8260	e64f20622c36a402f8a749e52a6049966157834d7e87750476933aba732dac5e	scripts	approved	none	keep_public
scripts/acquire-knowledge-historical.py	4569	5ff7920c7134b673e0322a297d84423e358456b6fb9b1cfdb9beb74f6b9bc5fd	scripts	approved	none	keep_public
scripts/acquire-knowledge.py	19852	4967349ca0a92748223f1e990e237ff43c4b895583cf1630a057be6948693851	scripts	approved	none	keep_public
scripts/acquire-research-support.py	3912	2980d8db8fcd96f061a581766686a1c6d3e4c1c72a7b775e062bd2f597c03f84	scripts	approved	none	keep_public
scripts/audit-dataset-catalog.py	7258	7a150b2a1b9a48e686036160537c00e5147582f2cb269972d63e510a62bdf8e7	scripts	approved	none	keep_public
scripts/build-handoff.py	25194	5d2002e1d044f898b31c5cb5265f494f7fc99239f499a6625178b7adea77e78f	scripts	approved	none	keep_public
scripts/build-resource-index.py	13657	f248f7999d9ba861a973b7e46eb41ca546294410141cd6d33f9977c81a467fb7	scripts	approved	none	keep_public
scripts/canonical_identifiers.py	7188	349a1ea75ec500d2bbe49a1683d441496d289af8e5f824fbcfa6b1ec4ed1b65d	scripts	approved	none	keep_public
scripts/check-handoff-files.py	5076	2b548ab1353c0320753e4bc2700ed9566748df5028ec9b0a79cbd46e4799880e	scripts	approved	none	keep_public
scripts/discover-knowledge.py	1210	4f7d2286628a94253b77cede5aba1130ba22e4b1bffc11fe702734442c867c27	scripts	approved	none	keep_public
scripts/freeze-research-pack.py	5780	af7c59f843433200f3be1dca09327e4f0e321821db5a95b9d1656ad12c2f0e70	scripts	approved	none	keep_public
scripts/prepare-annotation-kit.py	7821	7925e75773d21e88fbe0998a313053e8ec0321f9c3cc3b1e6b4a10bfe0539d3d	scripts	approved	none	keep_public
scripts/prepare-experiment-resources.py	4011	2c0ca0b99603e8236df60d1a498d3a63f09a2b4004726de6a00087f07e681556	scripts	approved	none	keep_public
scripts/prepare-incidents.py	21477	2767d57a1e9639015d68fdccc582bee8fb8a04e53f34937384b8cf0383adc26c	scripts	approved	none	keep_public
scripts/preview-retrieval.py	7453	0235ed321f0d1d5a58978c23cb8e18348c077199c8abc7e4c3296bfe7f775ded	scripts	approved	none	keep_public
scripts/publication_policy.py	18102	e4ea1b3789285c04bca892b12807afd3cdbdee60c8209a6188cb10d25ed88cfe	scripts	approved	none	keep_public
scripts/requirements-data.txt	298	cddda96da63c06c002f6d9d832269d6663d373b43128c1ec83273b6b78a5b0a7	scripts	approved	none	keep_public
scripts/validate-public-artifacts.py	5868	f3e94a7eed1e20ef1dd6b72ed0425bea4a25f2c36feb02d6fee409885c4314c9	scripts	approved	none	keep_public
scripts/validate-research-pack.py	25506	6a21da5c65142457e4d64c125d0590c1e753b634a2fd897f73456ff4d1efcb89	scripts	approved	none	keep_public
