resource_id	resource_type	url	proposed_priority	gate	current_status	next_action
P0388	paper_metadata_only	https://arxiv.org/abs/1611.09268	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0389	paper_metadata_only	https://storage.googleapis.com/pub-tools-public-publication-data/pdf/1f7b46b5378d757553d3e92ead36bda2e4254244.pdf	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0390	paper_metadata_only	https://arxiv.org/abs/1705.03551	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0391	paper_metadata_only	https://arxiv.org/abs/2108.13897	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0392	paper_metadata_only	https://doi.org/10.1145/3077136.3080751	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0393	paper_metadata_only	https://doi.org/10.1145/3340531.3412779	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0394	paper_metadata_only	https://arxiv.org/abs/2203.10232	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0395	paper_metadata_only	https://arxiv.org/abs/1606.05250	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0396	paper_metadata_only	https://arxiv.org/abs/1809.09600	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0397	paper_metadata_only	https://aclanthology.org/D13-1160/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0398	paper_metadata_only	https://arxiv.org/abs/2009.07237	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0399	paper_metadata_only	https://www.se.rit.edu/~mei/publications/pdfs/Abstracting-Log-Lines-to-Log-Event-Types-for-Mining-Software-System-Logs.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0400	paper_metadata_only	https://users.cs.fiu.edu/~taoli/pub/liang-cikm2011.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0401	paper_metadata_only	https://web.cs.dal.ca/~makanju/publications/paper/kdd09.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0402	paper_metadata_only	https://ieeexplore.ieee.org/document/5936060	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0403	paper_metadata_only	https://dl.ifip.org/db/conf/cnsm/cnsm2015/1570161213.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0404	paper_metadata_only	https://www.cs.unm.edu/~mueen/Papers/LogMine.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0405	paper_metadata_only	https://pinjiahe.github.io/papers/TDSC17.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0406	paper_metadata_only	https://publications.uni.lu/bitstream/10993/35286/1/ICPC-2018.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0407	paper_metadata_only	https://ieeexplore.ieee.org/document/6649746/	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0408	paper_metadata_only	https://arxiv.org/abs/1611.03213	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0409	paper_metadata_only	https://ieeexplore.ieee.org/document/8489912	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0410	paper_metadata_only	https://jiemingzhu.github.io/pub/pjhe_icws2017.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0411	paper_metadata_only	https://arxiv.org/abs/1806.04356	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0412	paper_metadata_only	https://arxiv.org/abs/2001.03038	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0413	paper_metadata_only	https://arxiv.org/abs/1811.03509	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0414	paper_metadata_only	https://users.encs.concordia.ca/~abdelw/papers/ICSME2022_ULP.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0415	paper_metadata_only	https://www.cs.tau.ac.il/~maozs/papers/log-diff-fse18.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0416	paper_metadata_only	https://www.cs.tau.ac.il/~maozs/papers/sg-icse16.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0417	paper_metadata_only	https://www.cs.ubc.ca/~bestchai/papers/esecfse2011-final.pdf	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0418	paper_metadata_only	https://doi.org/10.1145/1835804.1835883	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0419	paper_metadata_only	https://doi.org/10.1145/2568225.2568246	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0420	paper_metadata_only	https://www.mysmu.edu/faculty/davidlo/papers/ase19-sld.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0421	paper_metadata_only	https://www2.eecs.berkeley.edu/Pubs/TechRpts/2009/EECS-2009-103.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0422	paper_metadata_only	https://ristov.github.io/publications/slct-ipom03-web.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0423	paper_metadata_only	https://doi.org/10.1145/2889160.2889232	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0424	paper_metadata_only	https://ieeexplore.ieee.org/document/4470294	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0425	paper_metadata_only	https://ieeexplore.ieee.org/document/7381796	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0426	paper_metadata_only	https://doi.org/10.5555/1855840.1855864	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0427	paper_metadata_only	https://ieeexplore.ieee.org/document/6606586	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0428	paper_metadata_only	https://people.eecs.berkeley.edu/~jordan/papers/xu-etal-icdm09.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0429	paper_metadata_only	https://ieeexplore.ieee.org/document/8109094	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0430	paper_metadata_only	https://www.kdd.org/kdd2016/papers/files/adf1233-nandiA.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0431	paper_metadata_only	https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/DM790-CR.pdf	P1	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0432	paper_metadata_only	https://people.engr.ncsu.edu/gjin2/asplos-2016-cloudseer.pdf	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0433	paper_metadata_only	https://doi.org/10.1145/1081870.1081927	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0434	paper_metadata_only	https://ieeexplore.ieee.org/document/7774521/	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0435	paper_metadata_only	https://doi.org/10.1145/3338906.3338931	P1	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
